Country or Area,Year,Item,Value
Netherlands,2014,Gross Domestic Product (GDP),52744.12301
Netherlands,2013,Gross Domestic Product (GDP),52063.01628
Netherlands,2012,Gross Domestic Product (GDP),49963.03603
Netherlands,2011,Gross Domestic Product (GDP),54013.35621
Netherlands,2010,Gross Domestic Product (GDP),50743.81746
Netherlands,2009,Gross Domestic Product (GDP),52207.71572
Netherlands,2008,Gross Domestic Product (GDP),57220.35386
Netherlands,2007,Gross Domestic Product (GDP),51339.1735
Netherlands,2006,Gross Domestic Product (GDP),44604.56014
Netherlands,2005,Gross Domestic Product (GDP),41856.72373
Netherlands,2004,Gross Domestic Product (GDP),40350.75874
Netherlands,2003,Gross Domestic Product (GDP),35724.44643
Netherlands,2002,Gross Domestic Product (GDP),29275.29645
Netherlands,2001,Gross Domestic Product (GDP),26920.12082
Netherlands,2000,Gross Domestic Product (GDP),26148.28271
New Caledonia,2015,Gross Domestic Product (GDP),32223.598
New Caledonia,2014,Gross Domestic Product (GDP),39668.81871
New Caledonia,2013,Gross Domestic Product (GDP),38406.0736
New Caledonia,2012,Gross Domestic Product (GDP),37059.63261
New Caledonia,2011,Gross Domestic Product (GDP),40216.84947
New Caledonia,2010,Gross Domestic Product (GDP),36900.30013
New Caledonia,2009,Gross Domestic Product (GDP),34666.3907
New Caledonia,2008,Gross Domestic Product (GDP),36608.25518
New Caledonia,2007,Gross Domestic Product (GDP),36198.70103
New Caledonia,2006,Gross Domestic Product (GDP),29062.4749
New Caledonia,2005,Gross Domestic Product (GDP),26374.95458
New Caledonia,2004,Gross Domestic Product (GDP),25267.81833
New Caledonia,2003,Gross Domestic Product (GDP),21393.5165
New Caledonia,2002,Gross Domestic Product (GDP),16508.99194
New Caledonia,2001,Gross Domestic Product (GDP),14875.65161
New Caledonia,2000,Gross Domestic Product (GDP),15701.91922
New Zealand,2015,Gross Domestic Product (GDP),38587.76386
New Zealand,2014,Gross Domestic Product (GDP),44074.9441
New Zealand,2013,Gross Domestic Product (GDP),42249.66722
New Zealand,2012,Gross Domestic Product (GDP),39433.44643
New Zealand,2011,Gross Domestic Product (GDP),38086.35911
New Zealand,2010,Gross Domestic Product (GDP),33527.56578
New Zealand,2009,Gross Domestic Product (GDP),28074.30906
New Zealand,2008,Gross Domestic Product (GDP),31118.28843
New Zealand,2007,Gross Domestic Product (GDP),32409.62759
New Zealand,2006,Gross Domestic Product (GDP),26647.15608
New Zealand,2005,Gross Domestic Product (GDP),27741.81988
New Zealand,2004,Gross Domestic Product (GDP),25106.72218
New Zealand,2003,Gross Domestic Product (GDP),20862.49232
New Zealand,2002,Gross Domestic Product (GDP),15775.20408
New Zealand,2001,Gross Domestic Product (GDP),13845.95692
New Zealand,2000,Gross Domestic Product (GDP),14108.27888
Nicaragua,2015,Gross Domestic Product (GDP),2049.848036
Nicaragua,2014,Gross Domestic Product (GDP),1934.064613
Nicaragua,2013,Gross Domestic Product (GDP),1811.639765
Nicaragua,2012,Gross Domestic Product (GDP),1760.463296
Nicaragua,2011,Gross Domestic Product (GDP),1655.813133
Nicaragua,2010,Gross Domestic Product (GDP),1503.864116
Nicaragua,2009,Gross Domestic Product (GDP),1444.376467
Nicaragua,2008,Gross Domestic Product (GDP),1499.26235
Nicaragua,2007,Gross Domestic Product (GDP),1327.960986
Nicaragua,2006,Gross Domestic Product (GDP),1226.688963
Nicaragua,2005,Gross Domestic Product (GDP),1158.413421
Nicaragua,2004,Gross Domestic Product (GDP),1076.177292
Nicaragua,2003,Gross Domestic Product (GDP),1002.33704
Nicaragua,2002,Gross Domestic Product (GDP),997.5064286
Nicaragua,2001,Gross Domestic Product (GDP),1036.64373
Nicaragua,2000,Gross Domestic Product (GDP),1004.586767
Niger,2015,Gross Domestic Product (GDP),483.7868257
Niger,2014,Gross Domestic Product (GDP),565.3314341
Niger,2013,Gross Domestic Product (GDP),548.3837392
Niger,2012,Gross Domestic Product (GDP),515.1216452
Niger,2011,Gross Domestic Product (GDP),502.5375491
Niger,2010,Gross Domestic Product (GDP),463.522272
Niger,2009,Gross Domestic Product (GDP),454.9824696
Niger,2008,Gross Domestic Product (GDP),475.5641083
Niger,2007,Gross Domestic Product (GDP),392.5650885
Niger,2006,Gross Domestic Product (GDP),351.1441865
Niger,2005,Gross Domestic Product (GDP),336.5857262
Niger,2004,Gross Domestic Product (GDP),300.4228553
Niger,2003,Gross Domestic Product (GDP),284.1818956
Niger,2002,Gross Domestic Product (GDP),239.476975
Niger,2001,Gross Domestic Product (GDP),217.8427218
Niger,2000,Gross Domestic Product (GDP),207.4581456
Nigeria,2015,Gross Domestic Product (GDP),2730.427139
Nigeria,2014,Gross Domestic Product (GDP),3222.692106
Nigeria,2013,Gross Domestic Product (GDP),2998.071546
Nigeria,2012,Gross Domestic Product (GDP),2746.990896
Nigeria,2011,Gross Domestic Product (GDP),2520.403936
Nigeria,2010,Gross Domestic Product (GDP),2292.444775
Nigeria,2009,Gross Domestic Product (GDP),1891.334841
Nigeria,2008,Gross Domestic Product (GDP),2242.87157
Nigeria,2007,Gross Domestic Product (GDP),1883.461186
Nigeria,2006,Gross Domestic Product (GDP),1656.425188
Nigeria,2005,Gross Domestic Product (GDP),1268.383121
Nigeria,2004,Gross Domestic Product (GDP),1007.874138
Nigeria,2003,Gross Domestic Product (GDP),795.3865545
Nigeria,2002,Gross Domestic Product (GDP),741.7477675
Nigeria,2001,Gross Domestic Product (GDP),590.3820804
Nigeria,2000,Gross Domestic Product (GDP),567.9305499
Niue,2013,Gross Domestic Product (GDP),"15393.83"
Norway,2015,Gross Domestic Product (GDP),74194.94578
Norway,2014,Gross Domestic Product (GDP),96924.22507
Norway,2013,Gross Domestic Product (GDP),102916.8546
Norway,2012,Gross Domestic Product (GDP),101622.6345
Norway,2011,Gross Domestic Product (GDP),100697.2935
Norway,2010,Gross Domestic Product (GDP),87754.34803
Norway,2009,Gross Domestic Product (GDP),80008.39019
Norway,2008,Gross Domestic Product (GDP),96887.05914
Norway,2007,Gross Domestic Product (GDP),84955.54737
Norway,2006,Gross Domestic Product (GDP),73952.49679
Norway,2005,Gross Domestic Product (GDP),66679.62277
Norway,2004,Gross Domestic Product (GDP),57524.5786
Norway,2003,Gross Domestic Product (GDP),50077.16847
Norway,2002,Gross Domestic Product (GDP),43010.09407
Norway,2001,Gross Domestic Product (GDP),38462.86281
Norway,2000,Gross Domestic Product (GDP),38060.0917
Oman,2015,Gross Domestic Product (GDP),16028.61152
Oman,2014,Gross Domestic Product (GDP),20035.17398
Oman,2013,Gross Domestic Product (GDP),20865.78628
Oman,2012,Gross Domestic Product (GDP),21872.62025
Oman,2011,Gross Domestic Product (GDP),20876.78803
Oman,2010,Gross Domestic Product (GDP),18712.5763
Oman,2009,Gross Domestic Product (GDP),16823.79495
Oman,2008,Gross Domestic Product (GDP),22139.68434
Oman,2007,Gross Domestic Product (GDP),15838.49342
Oman,2006,Gross Domestic Product (GDP),14420.48408
Oman,2005,Gross Domestic Product (GDP),12377.09481
Oman,2004,Gross Domestic Product (GDP),10126.16678
Oman,2003,Gross Domestic Product (GDP),9066.304784
Oman,2002,Gross Domestic Product (GDP),8626.972679
Oman,2001,Gross Domestic Product (GDP),8475.957543
Oman,2000,Gross Domestic Product (GDP),8601.271932
Pakistan,2015,Gross Domestic Product (GDP),1339.012975
Pakistan,2014,Gross Domestic Product (GDP),1274.669722
Pakistan,2013,Gross Domestic Product (GDP),1151.666255
Pakistan,2012,Gross Domestic Product (GDP),1146.099479
Pakistan,2011,Gross Domestic Product (GDP),1154.529152
Pakistan,2010,Gross Domestic Product (GDP),972.5973129
Pakistan,2009,Gross Domestic Product (GDP),920.3080544
Pakistan,2008,Gross Domestic Product (GDP),880.2118723
Pakistan,2007,Gross Domestic Product (GDP),906.5354757
Pakistan,2006,Gross Domestic Product (GDP),831.1019736
Pakistan,2005,Gross Domestic Product (GDP),734.2823553
Pakistan,2004,Gross Domestic Product (GDP),666.084545
Pakistan,2003,Gross Domestic Product (GDP),594.3472229
Pakistan,2002,Gross Domestic Product (GDP),537.3006833
Pakistan,2001,Gross Domestic Product (GDP),501.9153795
Pakistan,2000,Gross Domestic Product (GDP),540.0028401
Palau,2015,Gross Domestic Product (GDP),15784.02383
Palau,2014,Gross Domestic Product (GDP),13824.39652
Palau,2013,Gross Domestic Product (GDP),12725.16829
Palau,2012,Gross Domestic Product (GDP),11993.38861
Palau,2011,Gross Domestic Product (GDP),10904.42378
Palau,2010,Gross Domestic Product (GDP),10230.63564
Palau,2009,Gross Domestic Product (GDP),10045.67782
Palau,2008,Gross Domestic Product (GDP),10598.62949
Palau,2007,Gross Domestic Product (GDP),10171.36851
Palau,2006,Gross Domestic Product (GDP),9687.852661
Palau,2005,Gross Domestic Product (GDP),9339.151206
Palau,2004,Gross Domestic Product (GDP),8726.732773
Palau,2003,Gross Domestic Product (GDP),7974.304609
Palau,2002,Gross Domestic Product (GDP),8230.126801
Palau,2001,Gross Domestic Product (GDP),8158.413288
Palau,2000,Gross Domestic Product (GDP),7737.92201
Panama,2015,Gross Domestic Product (GDP),13630.31145
Panama,2014,Gross Domestic Product (GDP),12796.06419
Panama,2013,Gross Domestic Product (GDP),11889.13226
Panama,2012,Gross Domestic Product (GDP),10722.28706
Panama,2011,Gross Domestic Product (GDP),9358.258031
Panama,2010,Gross Domestic Product (GDP),8082.025049
Panama,2009,Gross Domestic Product (GDP),7576.140457
Panama,2008,Gross Domestic Product (GDP),7154.274501
Panama,2007,Gross Domestic Product (GDP),6166.180729
Panama,2006,Gross Domestic Product (GDP),5134.162073
Panama,2005,Gross Domestic Product (GDP),4718.639744
Panama,2004,Gross Domestic Product (GDP),4406.97344
Panama,2003,Gross Domestic Product (GDP),4095.223755
Panama,2002,Gross Domestic Product (GDP),3959.850313
Panama,2001,Gross Domestic Product (GDP),3883.295898
Panama,2000,Gross Domestic Product (GDP),3896.608459
Papua New Guinea,2015,Gross Domestic Product (GDP),2679.334298
Papua New Guinea,2014,Gross Domestic Product (GDP),2920.801888
Papua New Guinea,2013,Gross Domestic Product (GDP),2729.879391
Papua New Guinea,2012,Gross Domestic Product (GDP),2790.612294
Papua New Guinea,2011,Gross Domestic Product (GDP),2406.940506
Papua New Guinea,2010,Gross Domestic Product (GDP),1949.356699
Papua New Guinea,2009,Gross Domestic Product (GDP),1626.286823
Papua New Guinea,2008,Gross Domestic Product (GDP),1672.958011
Papua New Guinea,2007,Gross Domestic Product (GDP),1401.925511
Papua New Guinea,2006,Gross Domestic Product (GDP),1256.964587
Papua New Guinea,2005,Gross Domestic Product (GDP),1132.4456
Papua New Guinea,2004,Gross Domestic Product (GDP),993.4904816
Papua New Guinea,2003,Gross Domestic Product (GDP),902.4857466
Papua New Guinea,2002,Gross Domestic Product (GDP),755.3839893
Papua New Guinea,2001,Gross Domestic Product (GDP),776.1241055
Papua New Guinea,2000,Gross Domestic Product (GDP),904.5127916
Paraguay,2015,Gross Domestic Product (GDP),5413.787254
Paraguay,2014,Gross Domestic Product (GDP),6118.307527
Paraguay,2013,Gross Domestic Product (GDP),5913.900185
Paraguay,2012,Gross Domestic Product (GDP),5181.321152
Paraguay,2011,Gross Domestic Product (GDP),5329.391707
Paraguay,2010,Gross Domestic Product (GDP),4363.124093
Paraguay,2009,Gross Domestic Product (GDP),3627.687122
Paraguay,2008,Gross Domestic Product (GDP),4047.747283
Paraguay,2007,Gross Domestic Product (GDP),2976.842026
Paraguay,2006,Gross Domestic Product (GDP),2330.478118
Paraguay,2005,Gross Domestic Product (GDP),1941.283797
Paraguay,2004,Gross Domestic Product (GDP),1814.684046
Paraguay,2003,Gross Domestic Product (GDP),1513.88862
Paraguay,2002,Gross Domestic Product (GDP),1480.006938
Paraguay,2001,Gross Domestic Product (GDP),1536.980179
Paraguay,2000,Gross Domestic Product (GDP),1725.339746
Peru,2015,Gross Domestic Product (GDP),6229.024936
Peru,2014,Gross Domestic Product (GDP),6672.776514
Peru,2013,Gross Domestic Product (GDP),6756.755205
Peru,2012,Gross Domestic Product (GDP),6529.005839
Peru,2011,Gross Domestic Product (GDP),5869.32308
Peru,2010,Gross Domestic Product (GDP),5082.309782
Peru,2009,Gross Domestic Product (GDP),4197.276579
Peru,2008,Gross Domestic Product (GDP),4222.769799
Peru,2007,Gross Domestic Product (GDP),3607.171865
Peru,2006,Gross Domestic Product (GDP),3154.877986
Peru,2005,Gross Domestic Product (GDP),2730.209523
Peru,2004,Gross Domestic Product (GDP),2417.478094
Peru,2003,Gross Domestic Product (GDP),2146.095324
Peru,2002,Gross Domestic Product (GDP),2021.929485
Peru,2001,Gross Domestic Product (GDP),1942.176892
Peru,2000,Gross Domestic Product (GDP),1955.531972
Philippines,2015,Gross Domestic Product (GDP),3001.040371
Philippines,2014,Gross Domestic Product (GDP),2959.648334
Philippines,2013,Gross Domestic Product (GDP),2871.430815
Philippines,2012,Gross Domestic Product (GDP),2694.305334
Philippines,2011,Gross Domestic Product (GDP),2450.733579
Philippines,2010,Gross Domestic Product (GDP),2217.474009
Philippines,2009,Gross Domestic Product (GDP),1904.196911
Philippines,2008,Gross Domestic Product (GDP),1998.027523
Philippines,2007,Gross Domestic Product (GDP),1744.640313
Philippines,2006,Gross Domestic Product (GDP),1452.438868
Philippines,2005,Gross Domestic Product (GDP),1244.348943
Philippines,2004,Gross Domestic Product (GDP),1121.489699
Philippines,2003,Gross Domestic Product (GDP),1048.007547
Philippines,2002,Gross Domestic Product (GDP),1036.159025
Philippines,2001,Gross Domestic Product (GDP),990.5649702
Philippines,2000,Gross Domestic Product (GDP),1072.802994
Poland,2015,Gross Domestic Product (GDP),12562.73121
Poland,2014,Gross Domestic Product (GDP),14241.38677
Poland,2013,Gross Domestic Product (GDP),13654.09496
Poland,2012,Gross Domestic Product (GDP),13040.95576
Poland,2011,Gross Domestic Product (GDP),13798.28876
Poland,2010,Gross Domestic Product (GDP),12518.57346
Poland,2009,Gross Domestic Product (GDP),11465.7019
Poland,2008,Gross Domestic Product (GDP),13911.48501
Poland,2007,Gross Domestic Product (GDP),11186.00825
Poland,2006,Gross Domestic Product (GDP),8985.310189
Poland,2005,Gross Domestic Product (GDP),7979.001804
Poland,2004,Gross Domestic Product (GDP),6643.4951
Poland,2003,Gross Domestic Product (GDP),5666.449674
Poland,2002,Gross Domestic Product (GDP),5172.185773
Poland,2001,Gross Domestic Product (GDP),4954.777177
Poland,2000,Gross Domestic Product (GDP),4466.681097
Portugal,2015,Gross Domestic Product (GDP),19223.29735
Portugal,2014,Gross Domestic Product (GDP),22037.95033
Portugal,2013,Gross Domestic Product (GDP),21614.53721
Portugal,2012,Gross Domestic Product (GDP),20542.49303
Portugal,2011,Gross Domestic Product (GDP),23160.98263
Portugal,2010,Gross Domestic Product (GDP),22449.94396
Portugal,2009,Gross Domestic Product (GDP),22980.54214
Portugal,2008,Gross Domestic Product (GDP),24761.37071
Portugal,2007,Gross Domestic Product (GDP),22715.90157
Portugal,2006,Gross Domestic Product (GDP),19783.2091
Portugal,2005,Gross Domestic Product (GDP),18763.43154
Portugal,2004,Gross Domestic Product (GDP),18054.06776
Portugal,2003,Gross Domestic Product (GDP),15806.51178
Portugal,2002,Gross Domestic Product (GDP),12917.61622
Portugal,2001,Gross Domestic Product (GDP),11748.61893
Portugal,2000,Gross Domestic Product (GDP),11489.68949
Puerto Rico,2015,Gross Domestic Product (GDP),30570.73776
Puerto Rico,2014,Gross Domestic Product (GDP),29662.86318
Puerto Rico,2013,Gross Domestic Product (GDP),29239.19862
Puerto Rico,2012,Gross Domestic Product (GDP),28718.43129
Puerto Rico,2011,Gross Domestic Product (GDP),28189.78044
Puerto Rico,2010,Gross Domestic Product (GDP),27482.03063
Puerto Rico,2009,Gross Domestic Product (GDP),26799.53511
Puerto Rico,2008,Gross Domestic Product (GDP),25953.01261
Puerto Rico,2007,Gross Domestic Product (GDP),24755.44335
Puerto Rico,2006,Gross Domestic Product (GDP),24084.28888
Puerto Rico,2005,Gross Domestic Product (GDP),23104.92456
Puerto Rico,2004,Gross Domestic Product (GDP),22054.41534
Puerto Rico,2003,Gross Domestic Product (GDP),20767.87765
Puerto Rico,2002,Gross Domestic Product (GDP),19821.01572
Puerto Rico,2001,Gross Domestic Product (GDP),19121.27662
Puerto Rico,2000,Gross Domestic Product (GDP),17053.67335
Qatar,2015,Gross Domestic Product (GDP),63039.06349
Qatar,2014,Gross Domestic Product (GDP),83858.47685
Qatar,2013,Gross Domestic Product (GDP),85050.86635
Qatar,2012,Gross Domestic Product (GDP),85076.18024
Qatar,2011,Gross Domestic Product (GDP),82409.57733
Qatar,2010,Gross Domestic Product (GDP),67403.19425
Qatar,2009,Gross Domestic Product (GDP),59094.52366
Qatar,2008,Gross Domestic Product (GDP),80234.43685
Qatar,2007,Gross Domestic Product (GDP),65421.65681
Qatar,2006,Gross Domestic Product (GDP),59529.96662
Qatar,2005,Gross Domestic Product (GDP),51455.59992
Qatar,2004,Gross Domestic Product (GDP),42124.96637
Qatar,2003,Gross Domestic Product (GDP),34517.75509
Qatar,2002,Gross Domestic Product (GDP),30214.85901
Qatar,2001,Gross Domestic Product (GDP),28517.26721
Qatar,2000,Gross Domestic Product (GDP),29976.11704
Republic of Korea,2015,Gross Domestic Product (GDP),28840.69345
Republic of Korea,2014,Gross Domestic Product (GDP),29329.76803
Republic of Korea,2013,Gross Domestic Product (GDP),27227.64241
Republic of Korea,2012,Gross Domestic Product (GDP),25537.58063
Republic of Korea,2011,Gross Domestic Product (GDP),25172.11694
Republic of Korea,2010,Gross Domestic Product (GDP),23091.17552
Republic of Korea,2009,Gross Domestic Product (GDP),19128.4791
Republic of Korea,2008,Gross Domestic Product (GDP),21294.97238
Republic of Korea,2007,Gross Domestic Product (GDP),23913.91207
Republic of Korea,2006,Gross Domestic Product (GDP),21546.79163
Republic of Korea,2005,Gross Domestic Product (GDP),19196.72492
Republic of Korea,2004,Gross Domestic Product (GDP),16356.34776
Republic of Korea,2003,Gross Domestic Product (GDP),14560.75039
Republic of Korea,2002,Gross Domestic Product (GDP),13067.76743
Republic of Korea,2001,Gross Domestic Product (GDP),11479.76597
Republic of Korea,2000,Gross Domestic Product (GDP),12161.00924
Republic of Moldova,2015,Gross Domestic Product (GDP),1902.680599
Republic of Moldova,2014,Gross Domestic Product (GDP),2334.703839
Republic of Moldova,2013,Gross Domestic Product (GDP),2330.716801
Republic of Moldova,2012,Gross Domestic Product (GDP),2136.788276
Republic of Moldova,2011,Gross Domestic Product (GDP),2062.76376
Republic of Moldova,2010,Gross Domestic Product (GDP),1707.01031
Republic of Moldova,2009,Gross Domestic Product (GDP),1593.230359
Republic of Moldova,2008,Gross Domestic Product (GDP),1766.838855
Republic of Moldova,2007,Gross Domestic Product (GDP),1278.928729
Republic of Moldova,2006,Gross Domestic Product (GDP),986.5619459
Republic of Moldova,2005,Gross Domestic Product (GDP),862.2935377
Republic of Moldova,2004,Gross Domestic Product (GDP),748.0837559
Republic of Moldova,2003,Gross Domestic Product (GDP),569.5877007
Republic of Moldova,2002,Gross Domestic Product (GDP),477.4379828
Republic of Moldova,2001,Gross Domestic Product (GDP),424.4713952
Republic of Moldova,2000,Gross Domestic Product (GDP),367.9203212
Republic of North Macedonia,2015,Gross Domestic Product (GDP),4840.271972
Republic of North Macedonia,2014,Gross Domestic Product (GDP),5468.473086
Republic of North Macedonia,2013,Gross Domestic Product (GDP),5210.675778
Republic of North Macedonia,2012,Gross Domestic Product (GDP),4698.149094
Republic of North Macedonia,2011,Gross Domestic Product (GDP),5063.785588
Republic of North Macedonia,2010,Gross Domestic Product (GDP),4542.895568
Republic of North Macedonia,2009,Gross Domestic Product (GDP),4544.008427
Republic of North Macedonia,2008,Gross Domestic Product (GDP),4793.442548
Republic of North Macedonia,2007,Gross Domestic Product (GDP),4036.20591
Republic of North Macedonia,2006,Gross Domestic Product (GDP),3325.635022
Republic of North Macedonia,2005,Gross Domestic Product (GDP),3037.758454
Republic of North Macedonia,2004,Gross Domestic Product (GDP),2762.592953
Republic of North Macedonia,2003,Gross Domestic Product (GDP),2408.79831
Republic of North Macedonia,2002,Gross Domestic Product (GDP),1961.196241
Republic of North Macedonia,2001,Gross Domestic Product (GDP),1815.92457
Republic of North Macedonia,2000,Gross Domestic Product (GDP),1854.150906
Romania,2015,Gross Domestic Product (GDP),8919.906091
Romania,2014,Gross Domestic Product (GDP),9980.113528
Romania,2013,Gross Domestic Product (GDP),9477.102941
Romania,2012,Gross Domestic Product (GDP),8435.845598
Romania,2011,Gross Domestic Product (GDP),9014.54399
Romania,2010,Gross Domestic Product (GDP),8123.801293
Romania,2009,Gross Domestic Product (GDP),8436.00855
Romania,2008,Gross Domestic Product (GDP),10289.10916
Romania,2007,Gross Domestic Product (GDP),8300.238385
Romania,2006,Gross Domestic Product (GDP),5746.537102
Romania,2005,Gross Domestic Product (GDP),4596.957406
Romania,2004,Gross Domestic Product (GDP),3474.560212
Romania,2003,Gross Domestic Product (GDP),2661.385797
Romania,2002,Gross Domestic Product (GDP),2107.945236
Romania,2001,Gross Domestic Product (GDP),1837.030847
Romania,2000,Gross Domestic Product (GDP),1682.840176
Russian Federation,2015,Gross Domestic Product (GDP),9404.294684
Russian Federation,2014,Gross Domestic Product (GDP),14234.56867
Russian Federation,2013,Gross Domestic Product (GDP),15884.03262
Russian Federation,2012,Gross Domestic Product (GDP),15336.03341
Russian Federation,2011,Gross Domestic Product (GDP),14237.15858
Russian Federation,2010,Gross Domestic Product (GDP),10732.17782
Russian Federation,2009,Gross Domestic Product (GDP),8613.979912
Russian Federation,2008,Gross Domestic Product (GDP),11707.65537
Russian Federation,2007,Gross Domestic Product (GDP),9160.757918
Russian Federation,2006,Gross Domestic Product (GDP),6970.714344
Russian Federation,2005,Gross Domestic Product (GDP),5369.834069
Russian Federation,2004,Gross Domestic Product (GDP),4141.604455
Russian Federation,2003,Gross Domestic Product (GDP),3005.032267
Russian Federation,2002,Gross Domestic Product (GDP),2396.079489
Russian Federation,2001,Gross Domestic Product (GDP),2117.529355
Russian Federation,2000,Gross Domestic Product (GDP),1786.601001
Rwanda,2015,Gross Domestic Product (GDP),749.9252269
Rwanda,2014,Gross Domestic Product (GDP),743.4995391
Rwanda,2013,Gross Domestic Product (GDP),722.9160988
Rwanda,2012,Gross Domestic Product (GDP),725.2400488
Rwanda,2011,Gross Domestic Product (GDP),668.5381518
Rwanda,2010,Gross Domestic Product (GDP),609.6427476
Rwanda,2009,Gross Domestic Product (GDP),579.7424168
Rwanda,2008,Gross Domestic Product (GDP),543.5368412
Rwanda,2007,Gross Domestic Product (GDP),438.6546188
Rwanda,2006,Gross Domestic Product (GDP),366.9851669
Rwanda,2005,Gross Domestic Product (GDP),331.7602385
Rwanda,2004,Gross Domestic Product (GDP),273.7124517
Rwanda,2003,Gross Domestic Product (GDP),249.9565148
Rwanda,2002,Gross Domestic Product (GDP),233.4038962
Rwanda,2001,Gross Domestic Product (GDP),238.8699646
Rwanda,2000,Gross Domestic Product (GDP),260.6958502
Saint Kitts and Nevis,2015,Gross Domestic Product (GDP),18029.32554
Saint Kitts and Nevis,2014,Gross Domestic Product (GDP),18051.89007
Saint Kitts and Nevis,2013,Gross Domestic Product (GDP),16684.95302
Saint Kitts and Nevis,2012,Gross Domestic Product (GDP),16044.557
Saint Kitts and Nevis,2011,Gross Domestic Product (GDP),16538.09653
Saint Kitts and Nevis,2010,Gross Domestic Product (GDP),15508.61699
Saint Kitts and Nevis,2009,Gross Domestic Product (GDP),15388.44344
Saint Kitts and Nevis,2008,Gross Domestic Product (GDP),15590.60565
Saint Kitts and Nevis,2007,Gross Domestic Product (GDP),14426.83212
Saint Kitts and Nevis,2006,Gross Domestic Product (GDP),13612.68956
Saint Kitts and Nevis,2005,Gross Domestic Product (GDP),11678.16343
Saint Kitts and Nevis,2004,Gross Domestic Product (GDP),10942.49201
Saint Kitts and Nevis,2003,Gross Domestic Product (GDP),10261.00643
Saint Kitts and Nevis,2002,Gross Domestic Product (GDP),10640.90106
Saint Kitts and Nevis,2001,Gross Domestic Product (GDP),10273.44078
Saint Kitts and Nevis,2000,Gross Domestic Product (GDP),9558.335392
Saint Lucia,2015,Gross Domestic Product (GDP),10104.49504
Saint Lucia,2014,Gross Domestic Product (GDP),9849.143912
Saint Lucia,2013,Gross Domestic Product (GDP),9384.164039
Saint Lucia,2012,Gross Domestic Product (GDP),9090.371578
Saint Lucia,2011,Gross Domestic Product (GDP),8985.865736
Saint Lucia,2010,Gross Domestic Product (GDP),8539.719315
Saint Lucia,2009,Gross Domestic Product (GDP),8138.014743
Saint Lucia,2008,Gross Domestic Product (GDP),8457.731602
Saint Lucia,2007,Gross Domestic Product (GDP),7970.036142
Saint Lucia,2006,Gross Domestic Product (GDP),7669.07032
Saint Lucia,2005,Gross Domestic Product (GDP),6851.609683
Saint Lucia,2004,Gross Domestic Product (GDP),6547.917243
Saint Lucia,2003,Gross Domestic Product (GDP),6008.336794
Saint Lucia,2002,Gross Domestic Product (GDP),5570.69754
Saint Lucia,2001,Gross Domestic Product (GDP),5585.22311
Saint Lucia,2000,Gross Domestic Product (GDP),5973.369239
Saint Vincent and the Grenadines,2015,Gross Domestic Product (GDP),6920.878074
Saint Vincent and the Grenadines,2014,Gross Domestic Product (GDP),6684.807367
Saint Vincent and the Grenadines,2013,Gross Domestic Product (GDP),6639.607146
Saint Vincent and the Grenadines,2012,Gross Domestic Product (GDP),6390.447255
Saint Vincent and the Grenadines,2011,Gross Domestic Product (GDP),6241.887591
Saint Vincent and the Grenadines,2010,Gross Domestic Product (GDP),6292.789487
Saint Vincent and the Grenadines,2009,Gross Domestic Product (GDP),6232.23813
Saint Vincent and the Grenadines,2008,Gross Domestic Product (GDP),6415.543439
Saint Vincent and the Grenadines,2007,Gross Domestic Product (GDP),6306.958463
Saint Vincent and the Grenadines,2006,Gross Domestic Product (GDP),5626.43894
Saint Vincent and the Grenadines,2005,Gross Domestic Product (GDP),5070.760266
Saint Vincent and the Grenadines,2004,Gross Domestic Product (GDP),4810.015892
Saint Vincent and the Grenadines,2003,Gross Domestic Product (GDP),4447.71988
Saint Vincent and the Grenadines,2002,Gross Domestic Product (GDP),4272.979789
Saint Vincent and the Grenadines,2001,Gross Domestic Product (GDP),3988.065325
Saint Vincent and the Grenadines,2000,Gross Domestic Product (GDP),3676.454418
Samoa,2015,Gross Domestic Product (GDP),4066.318256
Samoa,2014,Gross Domestic Product (GDP),4061.817938
Samoa,2013,Gross Domestic Product (GDP),4005.736315
Samoa,2012,Gross Domestic Product (GDP),3995.001513
Samoa,2011,Gross Domestic Product (GDP),4059.731231
Samoa,2010,Gross Domestic Product (GDP),3722.141969
Samoa,2009,Gross Domestic Product (GDP),3332.425388
Samoa,2008,Gross Domestic Product (GDP),3682.819859
Samoa,2007,Gross Domestic Product (GDP),3636.470394
Samoa,2006,Gross Domestic Product (GDP),2562.396243
Samoa,2005,Gross Domestic Product (GDP),2485.505119
Samoa,2004,Gross Domestic Product (GDP),2216.40368
Samoa,2003,Gross Domestic Product (GDP),1863.665645
Samoa,2002,Gross Domestic Product (GDP),1539.874132
Samoa,2001,Gross Domestic Product (GDP),1403.848209
Samoa,2000,Gross Domestic Product (GDP),1362.086583
San Marino,2015,Gross Domestic Product (GDP),42643.35454
San Marino,2014,Gross Domestic Product (GDP),55992.56913
San Marino,2013,Gross Domestic Product (GDP),57291.47691
San Marino,2012,Gross Domestic Product (GDP),56087.26465
San Marino,2011,Gross Domestic Product (GDP),64872.27518
San Marino,2010,Gross Domestic Product (GDP),68505.80466
San Marino,2009,Gross Domestic Product (GDP),76672.33094
San Marino,2008,Gross Domestic Product (GDP),90419.78414
San Marino,2007,Gross Domestic Product (GDP),82744.69206
