Store,Date,Weekly_Sales,IsHoliday
7,2017-06-14,108.9,False
7,2017-06-21,115.9,False
7,2017-06-30,88.2,False
7,2017-07-05,111.0,False
7,2017-07-12,122.5,False
7,2017-07-19,118.1,False
7,2017-07-25,87.7,False
7,2017-07-28,133.5,False
7,2017-08-09,114.9,False
7,2017-08-16,107.2,False
7,2017-08-30,102.8,True
7,2017-09-02,109.6,False
7,2017-09-06,92.4,False
7,2017-09-13,92.6,False
7,2017-09-20,82.0,False
7,2017-09-26,108.9,False
7,2017-10-04,84.2,False
7,2017-10-11,95.1,False
7,2017-10-18,87.2,False
7,2017-10-23,93.9,True
7,2017-10-24,92.4,False
7,2017-11-01,94.6,False
7,2017-11-08,90.5,False
7,2017-11-15,159.1,True
7,2017-11-28,117.6,False
7,2017-12-06,120.8,False
7,2017-12-13,170.3,False
7,2017-12-20,133.0,True
7,2017-12-27,101.8,False
7,2018-01-03,99.6,False
7,2018-01-10,96.9,False
7,2018-01-17,89.4,False
7,2018-01-24,92.4,False
7,2018-02-07,102.6,False
7,2018-02-14,101.1,False
7,2018-02-21,94.6,False
7,2018-02-27,114.2,False
7,2018-03-07,112.2,False
7,2018-03-14,104.8,False
7,2018-03-21,97.8,False
7,2018-03-27,80.3,False
7,2018-04-04,88.0,False
7,2018-04-11,75.6,False
7,2018-04-18,80.8,False
7,2018-05-01,84.8,False
7,2018-05-09,83.4,False
7,2018-05-16,90.6,False
7,2018-05-23,119.6,False
7,2018-05-26,104.2,False
7,2018-05-29,135.1,False
7,2018-06-06,111.8,False
7,2018-06-13,115.2,False
7,2018-06-20,116.4,False
7,2018-06-30,100.3,True
7,2018-07-04,118.1,False
7,2018-07-11,116.8,False
7,2018-07-18,116.8,False
7,2018-07-28,109.4,False
7,2018-08-08,112.6,False
7,2018-08-15,103.6,False
7,2018-08-22,98.3,False
7,2018-08-25,97.1,False
7,2018-09-05,90.7,False
7,2018-09-12,89.0,False
7,2018-09-19,86.9,False
7,2018-09-23,95.9,True
7,2018-09-29,116.7,False
7,2018-10-10,85.4,False
7,2018-10-17,84.3,False
7,2018-10-27,79.5,False
7,2018-12-01,85.7,False
8,2016-01-01,134.8,False
8,2016-01-26,153.3,False
8,2016-01-29,142.9,False
8,2016-02-10,159.3,False
8,2016-02-17,142.1,False
8,2016-02-28,150.8,False
8,2016-03-02,157.5,False
8,2016-03-09,140.8,False
8,2016-03-16,129.5,False
8,2016-03-27,160.7,False
8,2016-04-06,148.1,False
8,2016-04-13,142.6,False
8,2016-04-20,128.7,False
8,2016-04-22,168.4,False
8,2016-04-23,143.7,False
8,2016-05-01,153.3,False
8,2016-05-04,146.4,False
8,2016-05-11,135.3,False
8,2016-05-18,145.6,False
8,2016-05-29,152.0,False
8,2016-06-08,145.9,False
8,2016-06-15,136.6,False
8,2016-06-25,156.0,False
8,2016-07-06,142.3,False
8,2016-07-13,131.7,False
8,2016-07-20,134.0,False
8,2016-07-31,145.9,False
8,2016-08-03,143.5,False
8,2016-08-10,146.0,False
8,2016-08-17,149.0,False
8,2016-08-25,149.3,False
8,2016-08-28,141.8,False
8,2016-09-07,140.3,False
8,2016-09-14,131.7,False
8,2016-09-29,139.4,True
8,2016-10-02,179.2,False
8,2016-10-05,134.7,False
8,2016-10-12,140.2,False
8,2016-10-19,137.3,False
8,2016-10-27,153.4,False
8,2016-11-09,148.5,False
8,2016-11-16,211.6,True
8,2016-11-22,162.1,True
8,2016-11-23,142.2,False
8,2016-12-01,150.7,False
8,2016-12-07,204.7,False
8,2016-12-14,253.5,False
8,2016-12-21,127.9,True
8,2016-12-25,147.4,False
8,2016-12-28,148.2,False
8,2017-01-04,137.8,False
8,2017-01-11,138.0,False
8,2017-01-18,131.2,False
8,2017-01-30,145.3,False
8,2017-02-02,163.1,False
8,2017-02-08,178.6,False
8,2017-02-15,153.8,False
8,2017-02-24,153.6,False
8,2017-03-08,150.6,False
8,2017-03-15,136.9,False
8,2017-03-23,158.4,False
8,2017-03-24,154.6,False
8,2017-04-01,158.9,False
8,2017-04-05,152.3,False
8,2017-04-12,155.0,False
8,2017-04-19,143.4,False
8,2017-04-28,149.6,False
8,2017-05-03,150.2,False
8,2017-05-10,144.4,False
8,2017-05-17,143.9,False
8,2017-05-26,155.6,False
8,2017-06-07,156.9,False
8,2017-06-14,145.0,False
8,2017-06-21,148.5,False
8,2017-06-30,155.9,False
8,2017-07-05,144.6,False
8,2017-07-12,141.2,False
8,2017-07-19,137.3,False
8,2017-07-25,159.3,False
8,2017-07-28,146.7,False
8,2017-08-09,150.1,False
8,2017-08-16,148.7,False
8,2017-08-30,144.4,True
8,2017-09-02,171.4,False
8,2017-09-06,148.2,False
8,2017-09-13,135.2,False
8,2017-09-20,135.7,False
8,2017-09-26,150.5,False
8,2017-10-04,146.9,False
8,2017-10-11,154.2,False
8,2017-10-18,147.0,False
8,2017-10-23,167.0,True
8,2017-10-24,148.8,False
8,2017-11-01,151.6,False
8,2017-11-08,150.4,False
8,2017-11-15,201.3,True
8,2017-11-28,141.6,False
8,2017-12-06,184.8,False
8,2017-12-13,241.7,False
8,2017-12-20,141.9,True
8,2017-12-27,154.4,False
8,2018-01-03,137.1,False
8,2018-01-10,134.5,False
8,2018-01-17,132.4,False
8,2018-01-24,162.0,False
8,2018-02-07,176.2,False
8,2018-02-14,153.5,False
8,2018-02-21,155.5,False
8,2018-02-27,152.6,False
8,2018-03-07,152.2,False
8,2018-03-14,146.6,False
8,2018-03-21,151.9,False
8,2018-03-27,154.9,False
8,2018-04-04,148.3,False
8,2018-04-11,148.4,False
8,2018-04-18,149.6,False
8,2018-05-01,161.4,False
8,2018-05-09,155.5,False
8,2018-05-16,152.3,False
8,2018-05-23,142.1,False
8,2018-05-26,173.0,False
8,2018-05-29,154.7,False
8,2018-06-06,156.0,False
8,2018-06-13,150.8,False
8,2018-06-20,151.7,False
8,2018-06-30,158.6,True
8,2018-07-04,149.3,False
8,2018-07-11,149.0,False
8,2018-07-18,144.8,False
8,2018-07-28,158.1,False
8,2018-08-08,148.2,False
8,2018-08-15,154.8,False
8,2018-08-22,161.3,False
8,2018-08-25,158.7,False
8,2018-09-05,146.0,False
8,2018-09-12,143.8,False
8,2018-09-19,148.4,False
8,2018-09-23,166.4,True
8,2018-09-29,156.1,False
8,2018-10-10,151.0,False
8,2018-10-17,147.4,False
8,2018-10-27,156.6,False
8,2018-12-01,155.5,False
9,2016-01-01,94.0,False
9,2016-01-26,101.7,False
9,2016-01-29,97.1,False
9,2016-02-10,91.0,False
9,2016-02-17,85.6,False
9,2016-02-28,98.6,False
9,2016-03-02,111.5,False
9,2016-03-09,90.7,False
9,2016-03-16,89.1,False
9,2016-03-27,114.9,False
9,2016-04-06,93.7,False
9,2016-04-13,94.2,False
9,2016-04-20,94.8,False
9,2016-04-22,102.5,False
9,2016-04-23,93.2,False
9,2016-05-01,96.6,False
9,2016-05-04,95.0,False
9,2016-05-11,99.3,False
9,2016-05-18,105.8,False
9,2016-05-29,100.8,False
9,2016-06-08,100.6,False
9,2016-06-15,99.9,False
9,2016-06-25,98.2,False
9,2016-07-06,91.4,False
9,2016-07-13,87.8,False
9,2016-07-20,90.4,False
9,2016-07-31,95.8,False
9,2016-08-03,96.1,False
9,2016-08-10,96.3,False
9,2016-08-17,99.4,False
9,2016-08-25,100.4,False
9,2016-08-28,93.6,False
9,2016-09-07,89.4,False
9,2016-09-14,85.9,False
9,2016-09-29,93.5,True
9,2016-10-02,117.2,False
9,2016-10-05,86.3,False
9,2016-10-12,88.4,False
9,2016-10-19,98.1,False
9,2016-10-27,102.5,False
9,2016-11-09,100.2,False
9,2016-11-16,148.1,True
9,2016-11-22,101.5,True
9,2016-11-23,92.2,False
9,2016-12-01,100.5,False
9,2016-12-07,130.0,False
9,2016-12-14,163.0,False
9,2016-12-21,85.8,True
9,2016-12-25,97.2,False
9,2016-12-28,100.2,False
9,2017-01-04,85.5,False
9,2017-01-11,84.7,False
9,2017-01-18,87.9,False
9,2017-01-30,101.6,False
9,2017-02-02,107.5,False
9,2017-02-08,115.9,False
9,2017-02-15,97.3,False
9,2017-02-24,107.8,False
9,2017-03-08,96.2,False
9,2017-03-15,92.8,False
9,2017-03-23,100.0,False
9,2017-03-24,98.0,False
9,2017-04-01,109.8,False
9,2017-04-05,98.6,False
9,2017-04-12,104.2,False
9,2017-04-19,99.3,False
9,2017-04-28,101.9,False
9,2017-05-03,100.6,False
9,2017-05-10,96.7,False
9,2017-05-17,103.4,False
9,2017-05-26,103.4,False
9,2017-06-07,102.6,False
9,2017-06-14,103.9,False
9,2017-06-21,93.1,False
9,2017-06-30,100.1,False
9,2017-07-05,98.9,False
9,2017-07-12,93.2,False
9,2017-07-19,92.5,False
9,2017-07-25,103.2,False
9,2017-07-28,98.4,False
9,2017-08-09,99.3,False
9,2017-08-16,99.7,False
9,2017-08-30,97.1,True
9,2017-09-02,112.2,False
9,2017-09-06,93.4,False
9,2017-09-13,90.2,False
9,2017-09-20,93.4,False
9,2017-09-26,102.7,False
9,2017-10-04,95.7,False
9,2017-10-11,99.2,False
9,2017-10-18,99.2,False
9,2017-10-23,103.6,True
9,2017-10-24,96.6,False
9,2017-11-01,109.2,False
9,2017-11-08,98.1,False
9,2017-11-15,142.8,True
9,2017-11-28,98.7,False
9,2017-12-06,127.6,False
9,2017-12-13,158.7,False
9,2017-12-20,99.4,True
9,2017-12-27,105.5,False
9,2018-01-03,88.6,False
9,2018-01-10,88.2,False
9,2018-01-17,88.6,False
9,2018-01-24,113.8,False
9,2018-02-07,119.1,False
9,2018-02-14,105.2,False
9,2018-02-21,102.6,False
9,2018-02-27,98.0,False
9,2018-03-07,99.5,False
9,2018-03-14,102.8,False
9,2018-03-21,103.9,False
9,2018-03-27,111.2,False
9,2018-04-04,108.0,False
9,2018-04-11,98.1,False
9,2018-04-18,101.1,False
9,2018-05-01,111.4,False
9,2018-05-09,103.3,False
9,2018-05-16,100.5,False
9,2018-05-23,93.9,False
9,2018-05-26,126.5,False
9,2018-05-29,109.8,False
9,2018-06-06,105.4,False
9,2018-06-13,101.6,False
9,2018-06-20,101.7,False
9,2018-06-30,105.6,True
9,2018-07-04,98.5,False
9,2018-07-11,95.9,False
9,2018-07-18,91.1,False
9,2018-07-28,110.5,False
9,2018-08-08,99.9,False
9,2018-08-15,108.7,False
9,2018-08-22,106.0,False
9,2018-08-25,109.1,False
9,2018-09-05,99.3,False
9,2018-09-12,95.0,False
9,2018-09-19,96.4,False
9,2018-09-23,112.0,True
9,2018-09-29,100.5,False
9,2018-10-10,101.2,False
9,2018-10-17,101.0,False
9,2018-10-27,110.6,False
9,2018-12-01,102.6,False
10,2016-01-01,260.9,False
10,2016-01-26,334.4,False
10,2016-01-29,296.6,False
10,2016-02-10,326.0,False
10,2016-02-17,305.5,False
10,2016-02-28,283.8,False
10,2016-03-02,356.8,False
10,2016-03-09,304.4,False
10,2016-03-16,296.1,False
10,2016-03-27,306.1,False
10,2016-04-06,285.6,False
10,2016-04-13,290.0,False
10,2016-04-20,276.2,False
10,2016-04-22,338.3,False
10,2016-04-23,306.5,False
10,2016-05-01,290.4,False
10,2016-05-04,290.6,False
10,2016-05-11,301.1,False
10,2016-05-18,301.9,False
10,2016-05-29,313.2,False
10,2016-06-08,295.3,False
10,2016-06-15,280.2,False
10,2016-06-25,304.5,False
10,2016-07-06,293.8,False
10,2016-07-13,282.6,False
10,2016-07-20,290.5,False
10,2016-07-31,280.9,False
10,2016-08-03,324.5,False
10,2016-08-10,327.8,False
10,2016-08-17,273.8,False
10,2016-08-25,323.5,False
10,2016-08-28,288.4,False
10,2016-09-07,272.1,False
10,2016-09-14,262.3,False
10,2016-09-29,272.7,True
10,2016-10-02,387.6,False
10,2016-10-05,270.0,False
10,2016-10-12,279.7,False
10,2016-10-19,276.0,False
10,2016-10-27,297.8,False
10,2016-11-09,317.6,False
10,2016-11-16,472.4,True
10,2016-11-22,340.2,True
10,2016-11-23,299.5,False
10,2016-12-01,296.4,False
10,2016-12-07,445.6,False
10,2016-12-14,594.2,False
10,2016-12-21,274.4,True
10,2016-12-25,289.7,False
10,2016-12-28,281.4,False
10,2017-01-04,278.8,False
10,2017-01-11,265.9,False
10,2017-01-18,275.7,False
10,2017-01-30,278.7,False
10,2017-02-02,332.3,False
10,2017-02-08,333.9,False
10,2017-02-15,311.9,False
10,2017-02-24,284.1,False
10,2017-03-08,302.9,False
10,2017-03-15,291.8,False
10,2017-03-23,320.7,False
10,2017-03-24,319.1,False
10,2017-04-01,306.0,False
10,2017-04-05,290.4,False
10,2017-04-12,326.7,False
10,2017-04-19,301.1,False
10,2017-04-28,303.1,False
10,2017-05-03,275.3,False
10,2017-05-10,284.4,False
10,2017-05-17,280.1,False
10,2017-05-26,287.9,False
10,2017-06-07,292.1,False
10,2017-06-14,271.3,False
10,2017-06-21,271.7,False
10,2017-06-30,287.4,False
10,2017-07-05,285.3,False
10,2017-07-12,297.5,False
10,2017-07-19,284.5,False
10,2017-07-25,309.2,False
10,2017-07-28,273.1,False
10,2017-08-09,314.1,False
10,2017-08-16,281.7,False
10,2017-08-30,268.5,True
10,2017-09-02,385.0,False
10,2017-09-06,265.3,False
10,2017-09-13,274.7,False
10,2017-09-20,258.0,False
10,2017-09-26,275.8,False
10,2017-10-04,273.9,False
10,2017-10-11,280.6,False
10,2017-10-18,280.8,False
10,2017-10-23,339.9,True
10,2017-10-24,306.4,False
10,2017-11-01,333.7,False
10,2017-11-08,296.2,False
10,2017-11-15,461.3,True
10,2017-11-28,303.9,False
10,2017-12-06,416.4,False
10,2017-12-13,560.5,False
10,2017-12-20,310.2,True
10,2017-12-27,284.0,False
10,2018-01-03,275.0,False
10,2018-01-10,269.2,False
10,2018-01-17,255.2,False
10,2018-01-24,315.5,False
10,2018-02-07,343.7,False
10,2018-02-14,332.3,False
10,2018-02-21,300.1,False
10,2018-02-27,320.6,False
10,2018-03-07,310.3,False
10,2018-03-14,291.2,False
10,2018-03-21,291.8,False
10,2018-03-27,296.8,False
10,2018-04-04,317.3,False
10,2018-04-11,289.6,False
10,2018-04-18,279.2,False
10,2018-05-01,278.8,False
10,2018-05-09,296.7,False
10,2018-05-16,298.4,False
10,2018-05-23,274.3,False
10,2018-05-26,342.9,False
10,2018-05-29,294.3,False
10,2018-06-06,299.4,False
10,2018-06-13,294.3,False
10,2018-06-20,278.2,False
10,2018-06-30,282.4,True
10,2018-07-04,287.7,False
10,2018-07-11,309.1,False
10,2018-07-18,300.4,False
10,2018-07-28,304.2,False
10,2018-08-08,297.9,False
10,2018-08-15,283.6,False
10,2018-08-22,272.8,False
10,2018-08-25,316.9,False
10,2018-09-05,271.1,False
10,2018-09-12,272.4,False
10,2018-09-19,272.4,False
10,2018-09-23,351.6,True
10,2018-09-29,315.3,False
10,2018-10-10,278.8,False
10,2018-10-17,280.3,False
10,2018-10-27,292.1,False
10,2018-12-01,271.6,False
11,2016-01-01,192.7,False
11,2016-01-26,232.4,False
11,2016-01-29,218.4,False
11,2016-02-10,245.0,False
11,2016-02-17,217.8,False
11,2016-02-28,218.7,False
11,2016-03-02,228.2,False
11,2016-03-09,222.3,False
11,2016-03-16,200.2,False
11,2016-03-27,230.8,False
11,2016-04-06,215.6,False
11,2016-04-13,215.3,False
11,2016-04-20,202.0,False
11,2016-04-22,245.5,False
11,2016-04-23,235.8,False
11,2016-05-01,226.8,False
11,2016-05-04,209.4,False
11,2016-05-11,210.2,False
11,2016-05-18,212.0,False
11,2016-05-29,233.0,False
11,2016-06-08,217.8,False
11,2016-06-15,208.6,False
11,2016-06-25,216.9,False
11,2016-07-06,216.4,False
11,2016-07-13,202.8,False
11,2016-07-20,212.7,False
11,2016-07-31,216.9,False
11,2016-08-03,235.5,False
11,2016-08-10,239.8,False
11,2016-08-17,223.1,False
11,2016-08-25,236.3,False
11,2016-08-28,214.7,False
11,2016-09-07,203.9,False
11,2016-09-14,196.2,False
11,2016-09-29,203.5,True
11,2016-10-02,262.3,False
11,2016-10-05,199.9,False
11,2016-10-12,196.2,False
11,2016-10-19,200.4,False
11,2016-10-27,227.9,False
11,2016-11-09,216.7,False
11,2016-11-16,299.0,True
11,2016-11-22,260.3,True
11,2016-11-23,217.0,False
11,2016-12-01,208.9,False
11,2016-12-07,309.2,False
11,2016-12-14,386.7,False
11,2016-12-21,193.7,True
11,2016-12-25,208.0,False
11,2016-12-28,214.5,False
11,2017-01-04,197.4,False
11,2017-01-11,196.3,False
11,2017-01-18,181.9,False
11,2017-01-30,211.5,False
11,2017-02-02,224.9,False
11,2017-02-08,260.7,False
11,2017-02-15,222.0,False
11,2017-02-24,218.9,False
11,2017-03-08,233.4,False
11,2017-03-15,206.2,False
11,2017-03-23,238.5,False
11,2017-03-24,234.7,False
11,2017-04-01,237.6,False
11,2017-04-05,211.0,False
11,2017-04-12,229.4,False
11,2017-04-19,227.6,False
11,2017-04-28,228.7,False
11,2017-05-03,211.2,False
11,2017-05-10,204.9,False
11,2017-05-17,201.1,False
11,2017-05-26,214.0,False
11,2017-06-07,221.1,False
11,2017-06-14,204.4,False
11,2017-06-21,194.9,False
11,2017-06-30,219.4,False
11,2017-07-05,209.3,False
11,2017-07-12,207.4,False
11,2017-07-19,203.4,False
11,2017-07-25,219.4,False
11,2017-07-28,217.5,False
11,2017-08-09,241.9,False
11,2017-08-16,212.6,False
11,2017-08-30,195.4,True
11,2017-09-02,264.6,False
11,2017-09-06,210.0,False
11,2017-09-13,204.3,False
11,2017-09-20,194.0,False
11,2017-09-26,217.3,False
11,2017-10-04,212.6,False
11,2017-10-11,212.9,False
11,2017-10-18,213.6,False
11,2017-10-23,238.0,True
11,2017-10-24,220.4,False
11,2017-11-01,225.8,False
11,2017-11-08,214.3,False
11,2017-11-15,293.0,True
11,2017-11-28,227.1,False
11,2017-12-06,290.7,False
11,2017-12-13,355.7,False
11,2017-12-20,220.3,True
11,2017-12-27,221.9,False
11,2018-01-03,206.1,False
11,2018-01-10,196.7,False
11,2018-01-17,184.3,False
11,2018-01-24,231.1,False
11,2018-02-07,252.2,False
11,2018-02-14,228.0,False
11,2018-02-21,224.4,False
11,2018-02-27,228.0,False
11,2018-03-07,235.0,False
11,2018-03-14,215.0,False
11,2018-03-21,214.9,False
11,2018-03-27,220.2,False
11,2018-04-04,240.0,False
11,2018-04-11,214.3,False
11,2018-04-18,204.3,False
11,2018-05-01,231.9,False
11,2018-05-09,223.5,False
11,2018-05-16,214.4,False
11,2018-05-23,206.3,False
11,2018-05-26,260.1,False
11,2018-05-29,238.1,False
11,2018-06-06,231.1,False
11,2018-06-13,224.1,False
11,2018-06-20,214.4,False
11,2018-06-30,212.6,True
11,2018-07-04,215.1,False
11,2018-07-11,216.0,False
11,2018-07-18,210.3,False
11,2018-07-28,227.3,False
11,2018-08-08,228.4,False
11,2018-08-15,233.0,False
11,2018-08-22,220.6,False
11,2018-08-25,230.3,False
11,2018-09-05,206.6,False
11,2018-09-12,216.1,False
11,2018-09-19,197.2,False
11,2018-09-23,256.5,True
11,2018-09-29,223.2,False
11,2018-10-10,203.7,False
11,2018-10-17,198.5,False
11,2018-10-27,211.9,False
11,2018-12-01,216.8,False
12,2016-01-01,149.2,False
12,2016-01-26,172.2,False
12,2016-01-29,166.9,False
12,2016-02-10,178.5,False
12,2016-02-17,178.4,False
12,2016-02-28,188.6,False
12,2016-03-02,182.0,False
12,2016-03-09,160.7,False
12,2016-03-16,157.7,False
12,2016-03-27,178.6,False
12,2016-04-06,158.3,False
12,2016-04-13,166.7,False
12,2016-04-20,162.4,False
12,2016-04-22,181.8,False
12,2016-04-23,178.0,False
12,2016-05-01,158.2,False
12,2016-05-04,164.4,False
12,2016-05-11,163.1,False
12,2016-05-18,162.5,False
12,2016-05-29,172.2,False
12,2016-06-08,162.7,False
12,2016-06-15,167.9,False
12,2016-06-25,180.2,False
12,2016-07-06,160.7,False
12,2016-07-13,159.9,False
12,2016-07-20,160.1,False
12,2016-07-31,158.6,False
12,2016-08-03,162.7,False
12,2016-08-10,168.8,False
12,2016-08-17,178.8,False
12,2016-08-25,174.6,False
12,2016-08-28,165.4,False
12,2016-09-07,147.3,False
12,2016-09-14,145.0,False
12,2016-09-29,153.7,True
12,2016-10-02,193.7,False
12,2016-10-05,146.7,False
12,2016-10-12,146.0,False
12,2016-10-19,165.0,False
12,2016-10-27,178.1,False
12,2016-11-09,154.5,False
12,2016-11-16,272.5,True
12,2016-11-22,190.2,True
12,2016-11-23,162.9,False
12,2016-12-01,165.2,False
12,2016-12-07,220.4,False
12,2016-12-14,300.9,False
12,2016-12-21,151.7,True
12,2016-12-25,168.6,False
12,2016-12-28,168.7,False
12,2017-01-04,140.2,False
12,2017-01-11,140.6,False
12,2017-01-18,150.8,False
12,2017-01-30,179.0,False
12,2017-02-02,177.1,False
12,2017-02-08,192.0,False
12,2017-02-15,180.7,False
12,2017-02-24,167.6,False
12,2017-03-08,171.8,False
12,2017-03-15,164.8,False
12,2017-03-23,180.6,False
12,2017-03-24,187.4,False
12,2017-04-01,181.7,False
12,2017-04-05,168.6,False
12,2017-04-12,175.5,False
12,2017-04-19,166.8,False
12,2017-04-28,173.3,False
12,2017-05-03,166.2,False
12,2017-05-10,159.6,False
12,2017-05-17,166.5,False
12,2017-05-26,176.3,False
12,2017-06-07,172.9,False
12,2017-06-14,177.5,False
12,2017-06-21,157.2,False
12,2017-06-30,161.9,False
12,2017-07-05,159.3,False
12,2017-07-12,159.2,False
12,2017-07-19,151.5,False
12,2017-07-25,177.7,False
12,2017-07-28,163.0,False
12,2017-08-09,164.5,False
12,2017-08-16,175.7,False
12,2017-08-30,157.0,True
12,2017-09-02,196.6,False
12,2017-09-06,151.3,False
12,2017-09-13,150.5,False
12,2017-09-20,145.3,False
12,2017-09-26,172.2,False
12,2017-10-04,157.8,False
12,2017-10-11,159.7,False
12,2017-10-18,168.6,False
12,2017-10-23,184.9,True
12,2017-10-24,167.3,False
12,2017-11-01,189.1,False
12,2017-11-08,165.2,False
12,2017-11-15,263.1,True
12,2017-11-28,160.3,False
12,2017-12-06,213.8,False
12,2017-12-13,271.2,False
12,2017-12-20,186.4,True
12,2017-12-27,169.5,False
12,2018-01-03,145.1,False
12,2018-01-10,143.5,False
12,2018-01-17,151.1,False
12,2018-01-24,195.3,False
12,2018-02-07,205.0,False
12,2018-02-14,189.2,False
12,2018-02-21,175.0,False
12,2018-02-27,160.7,False
12,2018-03-07,182.5,False
12,2018-03-14,175.3,False
12,2018-03-21,171.9,False
12,2018-03-27,180.0,False
12,2018-04-04,179.1,False
12,2018-04-11,168.8,False
12,2018-04-18,168.4,False
12,2018-05-01,169.2,False
12,2018-05-09,171.1,False
12,2018-05-16,168.7,False
12,2018-05-23,160.9,False
12,2018-05-26,192.1,False
12,2018-05-29,172.7,False
12,2018-06-06,173.5,False
12,2018-06-13,162.2,False
12,2018-06-20,158.2,False
12,2018-06-30,164.9,True
12,2018-07-04,158.7,False
12,2018-07-11,160.2,False
12,2018-07-18,158.3,False
12,2018-07-28,184.8,False
12,2018-08-08,168.5,False
12,2018-08-15,178.3,False
12,2018-08-22,180.7,False
12,2018-08-25,186.7,False
12,2018-09-05,153.0,False
12,2018-09-12,157.0,False
12,2018-09-19,152.0,False
12,2018-09-23,201.1,True
12,2018-09-29,172.6,False
12,2018-10-10,166.0,False
12,2018-10-17,165.8,False
12,2018-10-27,174.7,False
12,2018-12-01,156.8,False
13,2016-01-01,279.8,False
13,2016-01-26,330.5,False
13,2016-01-29,324.3,False
13,2016-02-10,303.9,False
13,2016-02-17,284.2,False
13,2016-02-28,298.9,False
13,2016-03-02,325.7,False
13,2016-03-09,293.9,False
13,2016-03-16,294.3,False
13,2016-03-27,320.6,False
13,2016-04-06,284.5,False
13,2016-04-13,298.5,False
13,2016-04-20,275.5,False
13,2016-04-22,303.5,False
13,2016-04-23,303.3,False
13,2016-05-01,290.0,False
13,2016-05-04,299.6,False
13,2016-05-11,289.8,False
13,2016-05-18,293.5,False
13,2016-05-29,312.1,False
13,2016-06-08,317.5,False
13,2016-06-15,312.3,False
13,2016-06-25,313.6,False
13,2016-07-06,302.1,False
13,2016-07-13,306.5,False
13,2016-07-20,288.1,False
13,2016-07-31,292.7,False
13,2016-08-03,301.7,False
13,2016-08-10,316.6,False
13,2016-08-17,302.5,False
13,2016-08-25,296.8,False
13,2016-08-28,300.6,False
13,2016-09-07,279.9,False
13,2016-09-14,270.3,False
13,2016-09-29,280.9,True
13,2016-10-02,384.9,False
13,2016-10-05,293.4,False
13,2016-10-12,284.8,False
13,2016-10-19,303.4,False
13,2016-10-27,318.6,False
13,2016-11-09,309.4,False
13,2016-11-16,438.5,True
13,2016-11-22,309.2,True
13,2016-11-23,284.0,False
13,2016-12-01,307.5,False
13,2016-12-07,433.4,False
13,2016-12-14,562.2,False
13,2016-12-21,265.5,True
13,2016-12-25,295.5,False
13,2016-12-28,329.1,False
13,2017-01-04,263.0,False
13,2017-01-11,280.6,False
13,2017-01-18,258.9,False
13,2017-01-30,309.6,False
13,2017-02-02,320.7,False
13,2017-02-08,317.5,False
13,2017-02-15,290.4,False
13,2017-02-24,306.8,False
13,2017-03-08,297.7,False
13,2017-03-15,286.5,False
13,2017-03-23,292.9,False
13,2017-03-24,296.3,False
13,2017-04-01,322.8,False
13,2017-04-05,305.0,False
13,2017-04-12,336.7,False
13,2017-04-19,296.4,False
13,2017-04-28,329.1,False
13,2017-05-03,306.3,False
13,2017-05-10,299.0,False
13,2017-05-17,295.8,False
13,2017-05-26,310.6,False
13,2017-06-07,330.7,False
13,2017-06-14,314.1,False
13,2017-06-21,276.5,False
13,2017-06-30,327.6,False
13,2017-07-05,318.9,False
13,2017-07-12,323.8,False
13,2017-07-19,298.1,False
13,2017-07-25,303.3,False
13,2017-07-28,320.4,False
13,2017-08-09,326.8,False
13,2017-08-16,327.1,False
13,2017-08-30,296.8,True
13,2017-09-02,379.9,False
13,2017-09-06,304.8,False
13,2017-09-13,288.8,False
13,2017-09-20,295.0,False
13,2017-09-26,316.6,False
13,2017-10-04,310.1,False
13,2017-10-11,308.6,False
13,2017-10-18,308.9,False
13,2017-10-23,304.0,True
13,2017-10-24,285.8,False
13,2017-11-01,334.7,False
13,2017-11-08,324.0,False
13,2017-11-15,441.8,True
13,2017-11-28,312.3,False
13,2017-12-06,437.5,False
13,2017-12-13,548.7,False
13,2017-12-20,307.9,True
13,2017-12-27,327.1,False
13,2018-01-03,288.4,False
13,2018-01-10,291.1,False
13,2018-01-17,274.8,False
13,2018-01-24,312.2,False
13,2018-02-07,346.3,False
13,2018-02-14,301.7,False
13,2018-02-21,301.4,False
13,2018-02-27,324.0,False
13,2018-03-07,321.0,False
13,2018-03-14,301.8,False
13,2018-03-21,313.2,False
13,2018-03-27,316.4,False
13,2018-04-04,326.1,False
13,2018-04-11,305.8,False
13,2018-04-18,316.6,False
13,2018-05-01,323.6,False
13,2018-05-09,337.9,False
13,2018-05-16,328.4,False
13,2018-05-23,291.7,False
13,2018-05-26,355.2,False
13,2018-05-29,346.3,False
13,2018-06-06,341.1,False
13,2018-06-13,332.0,False
13,2018-06-20,332.1,False
13,2018-06-30,343.3,True
13,2018-07-04,313.1,False
13,2018-07-11,334.6,False
13,2018-07-18,307.6,False
13,2018-07-28,345.9,False
13,2018-08-08,332.2,False
13,2018-08-15,331.0,False
13,2018-08-22,328.7,False
13,2018-08-25,310.6,False
13,2018-09-05,304.3,False
13,2018-09-12,303.1,False
13,2018-09-19,305.5,False
13,2018-09-23,319.2,True
13,2018-09-29,323.5,False
13,2018-10-10,319.8,False
13,2018-10-17,327.0,False
13,2018-10-27,329.8,False
13,2018-12-01,312.6,False
14,2016-01-01,306.7,False
14,2016-01-26,406.7,False
